NGÀY GIỜ,NGÀY,THÁNG,Ma VC,NHÀ VẬN CHUYỂN,TRÙNG?,MÃ VẬN ĐƠN,"1 XONG
2 HOÀN
3 KHIẾU NẠI",GỬI?,XEM VĐ,NGÀY 10/9 ĐƠN: 123 NGÀY 9/9 ĐƠN: 109 NGÀY 8/9 ĐƠN: 55,GHI CHÚ,QUA KHO TQ,,IN SPX
20/08 13:24,20,8,6,SHOPEE EXPRESS,OK,SPXVN036913635768,0,ĐÃ GỬI,SPX 5768,,,,,
20/08 13:24,20,8,6,SHOPEE EXPRESS,OK,SPXVN033195828138,0,ĐÃ GỬI,SPX 8138,,,,,
20/08 13:24,20,8,6,SHOPEE EXPRESS,OK,SPXVN033310885358,0,ĐÃ GỬI,SPX 5358,,,,,
20/08 13:24,20,8,3,GIAO HÀNG NHANH,OK,G8LEU4A6,0,ĐÃ GỬI,GHN U4A6,,,,,
20/08 13:24,20,8,3,GIAO HÀNG NHANH,OK,G8LEU4AV,0,ĐÃ GỬI,GHN U4AV,,,,,
20/08 13:24,20,8,3,GIAO HÀNG NHANH,OK,G8LEU4AN,0,ĐÃ GỬI,GHN U4AN,,,,,
20/08 13:24,20,8,2,JT EXPRESS,OK,812200274617,0,ĐÃ GỬI,JT 4617,,,,,
20/08 13:24,20,8,2,JT EXPRESS,OK,812200237881,0,ĐÃ GỬI,JT 7881,,,,,
20/08 13:29,20,8,3,GIAO HÀNG NHANH,OK,G8LEFHRW,0,ĐÃ GỬI,GHN FHRW,,,,,
20/08 13:29,20,8,3,GIAO HÀNG NHANH,OK,G8LEFGPA,0,ĐÃ GỬI,GHN FGPA,NGÀY 20-8 ĐƠN: 67,,,,
21/08 10:19,21,8,2,JT EXPRESS,OK,855695009192,0,ĐÃ GỬI,JT 9192,,,,,
21/08 10:20,21,8,6,SHOPEE EXPRESS,OK,SPXVN031022030508,0,ĐÃ GỬI,SPX 0508,,,,,
21/08 10:20,21,8,6,SHOPEE EXPRESS,OK,SPXVN033358323788,0,ĐÃ GỬI,SPX 3788,,,,,
21/08 10:20,21,8,7,VIETTEL,OK,SHOPEEVTP101677666,0,ĐÃ GỬI,VIETTEL 7666,,,,,
21/08 10:20,21,8,7,VIETTEL,OK,SHOPEEVTP101676721,0,ĐÃ GỬI,VIETTEL 6721,,,,,
21/08 10:20,21,8,2,JT EXPRESS,OK,811100391896,0,ĐÃ GỬI,JT 1896,,,,,
21/08 10:20,21,8,1,VNPOST,OK,EI541485608VN,0,ĐÃ GỬI,VNP 08VN,,,,,
21/08 10:20,21,8,1,VNPOST,OK,EI541485611VN,0,ĐÃ GỬI,VNP 11VN,,,,,
21/08 10:20,21,8,1,VNPOST,OK,EI541485599VN,2,HOÀN,VNP 99VN,,,,,
21/08 10:20,21,8,3,GIAO HÀNG NHANH,OK,G8FQQMME,0,ĐÃ GỬI,GHN QMME,,,,,
21/08 10:20,21,8,3,GIAO HÀNG NHANH,OK,G8FQQMMY,0,ĐÃ GỬI,GHN QMMY,,,,,
21/08 10:20,21,8,3,GIAO HÀNG NHANH,OK,G8FQQMEF,0,ĐÃ GỬI,GHN QMEF,,,,,
21/08 10:21,21,8,3,GIAO HÀNG NHANH,OK,G8FQQMMR,0,ĐÃ GỬI,GHN QMMR,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN033818950598,0,ĐÃ GỬI,SPX 0598,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034969295348,0,ĐÃ GỬI,SPX 5348,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN036523380908,0,ĐÃ GỬI,SPX 0908,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035612761648,0,ĐÃ GỬI,SPX 1648,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN030303794628,0,ĐÃ GỬI,SPX 4628,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN039057128978,0,ĐÃ GỬI,SPX 8978,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN030495590608,0,ĐÃ GỬI,SPX 0608,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN036005502278,0,ĐÃ GỬI,SPX 2278,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN036016439168,2,HOÀN,SPX 9168,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN038912995578,0,ĐÃ GỬI,SPX 5578,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN030581713148,2,HOÀN,SPX 3148,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN031924000648,0,ĐÃ GỬI,SPX 0648,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN037128780758,0,ĐÃ GỬI,SPX 0758,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035547053318,0,ĐÃ GỬI,SPX 3318,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN033623934218,0,ĐÃ GỬI,SPX 4218,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN031584572578,0,ĐÃ GỬI,SPX 2578,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN031187463948,0,ĐÃ GỬI,SPX 3948,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN030249958818,0,ĐÃ GỬI,SPX 8818,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN031673523588,0,ĐÃ GỬI,SPX 3588,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034185106668,0,ĐÃ GỬI,SPX 6668,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN032638128758,0,ĐÃ GỬI,SPX 8758,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035486595788,0,ĐÃ GỬI,SPX 5788,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN037180660208,0,ĐÃ GỬI,SPX 0208,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN036392442818,0,ĐÃ GỬI,SPX 2818,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN039830972708,0,ĐÃ GỬI,SPX 2708,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035876562328,0,ĐÃ GỬI,SPX 2328,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034121852668,0,ĐÃ GỬI,SPX 2668,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN036428068878,0,ĐÃ GỬI,SPX 8878,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035084717048,0,ĐÃ GỬI,SPX 7048,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034380261408,0,ĐÃ GỬI,SPX 1408,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN032274914088,0,ĐÃ GỬI,SPX 4088,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN031486241468,0,ĐÃ GỬI,SPX 1468,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN035774181518,0,ĐÃ GỬI,SPX 1518,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN033185617748,0,ĐÃ GỬI,SPX 7748,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN030563981718,0,ĐÃ GỬI,SPX 1718,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034501846818,0,ĐÃ GỬI,SPX 6818,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034742909588,0,ĐÃ GỬI,SPX 9588,,,,,
21/08 10:21,21,8,6,SHOPEE EXPRESS,OK,SPXVN034265422858,0,ĐÃ GỬI,SPX 2858,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN037196161058,0,ĐÃ GỬI,SPX 1058,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN035473179818,0,ĐÃ GỬI,SPX 9818,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN035026475098,0,ĐÃ GỬI,SPX 5098,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN039949037418,0,ĐÃ GỬI,SPX 7418,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN036077974698,0,ĐÃ GỬI,SPX 4698,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN036931902318,0,ĐÃ GỬI,SPX 2318,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN036041929418,0,ĐÃ GỬI,SPX 9418,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN031396648058,0,ĐÃ GỬI,SPX 8058,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN036123817248,0,ĐÃ GỬI,SPX 7248,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN038696654608,0,ĐÃ GỬI,SPX 4608,,,,,
21/08 10:22,21,8,6,SHOPEE EXPRESS,OK,SPXVN036422011218,0,ĐÃ GỬI,SPX 1218,,,,,
21/08 12:51,21,8,1,VNPOST,OK,CE613333547VN,0,ĐÃ GỬI,VNP 47VN,,,,,
21/08 12:51,21,8,1,VNPOST,OK,CE613333887VN,0,ĐÃ GỬI,VNP 87VN,,,,,
21/08 12:51,21,8,1,VNPOST,OK,CE613334560VN,0,ĐÃ GỬI,VNP 60VN,,,,,
21/08 12:51,21,8,1,VNPOST,OK,CE613334998VN,0,ĐÃ GỬI,VNP 98VN,,,,,
21/08 12:51,21,8,1,VNPOST,OK,CE613335525VN,0,ĐÃ GỬI,VNP 25VN,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCGMD,0,ĐÃ GỬI,GHN CGMD,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCU9P,0,ĐÃ GỬI,GHN CU9P,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCU4M,0,ĐÃ GỬI,GHN CU4M,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCUYQ,0,ĐÃ GỬI,GHN CUYQ,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCCGG,0,ĐÃ GỬI,GHN CCGG,,,,,
21/08 12:51,21,8,3,GIAO HÀNG NHANH,OK,G8FQCNF4,0,ĐÃ GỬI,GHN CNF4,NGÀY 21-8 ĐƠN: 73,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036475554778,0,ĐÃ GỬI,SPX 4778,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035562122948,0,ĐÃ GỬI,SPX 2948,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037298649568,0,ĐÃ GỬI,SPX 9568,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038501385788,0,ĐÃ GỬI,SPX 5788,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038378582088,0,ĐÃ GỬI,SPX 2088,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035049041698,0,ĐÃ GỬI,SPX 1698,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038468836058,0,ĐÃ GỬI,SPX 6058,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035927823968,0,ĐÃ GỬI,SPX 3968,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN031180065958,0,ĐÃ GỬI,SPX 5958,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBU6,0,ĐÃ GỬI,GHN VBU6,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBU9,0,ĐÃ GỬI,GHN VBU9,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBUG,0,ĐÃ GỬI,GHN VBUG,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBUU,0,ĐÃ GỬI,GHN VBUU,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBUC,0,ĐÃ GỬI,GHN VBUC,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBU7,0,ĐÃ GỬI,GHN VBU7,,,,,
22/08 12:00,22,8,3,GIAO HÀNG NHANH,OK,G8FLVBUV,0,ĐÃ GỬI,GHN VBUV,,,,,
22/08 12:00,22,8,1,VNPOST,OK,EI541875501VN,0,ĐÃ GỬI,VNP 01VN,,,,,
22/08 12:00,22,8,7,VIETTEL,OK,SHOPEEVTP101685040,0,ĐÃ GỬI,VIETTEL 5040,,,,,
22/08 12:00,22,8,7,VIETTEL,OK,SHOPEEVTP101685274,0,ĐÃ GỬI,VIETTEL 5274,,,,,
22/08 12:00,22,8,7,VIETTEL,OK,SHOPEEVTP101685275,0,ĐÃ GỬI,VIETTEL 5275,,,,,
22/08 12:00,22,8,2,JT EXPRESS,OK,812200195084,0,ĐÃ GỬI,JT 5084,,,,,
22/08 12:00,22,8,2,JT EXPRESS,OK,812200237116,0,ĐÃ GỬI,JT 7116,,,,,
22/08 12:00,22,8,2,JT EXPRESS,OK,812200264540,0,ĐÃ GỬI,JT 4540,,,,,
22/08 12:00,22,8,2,JT EXPRESS,OK,811100291425,0,ĐÃ GỬI,JT 1425,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038197994328,0,ĐÃ GỬI,SPX 4328,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030590922248,0,ĐÃ GỬI,SPX 2248,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037871206698,0,ĐÃ GỬI,SPX 6698,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033967433448,0,ĐÃ GỬI,SPX 3448,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036726429708,0,ĐÃ GỬI,SPX 9708,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033678279888,0,ĐÃ GỬI,SPX 9888,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037210331998,0,ĐÃ GỬI,SPX 1998,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037018954118,0,ĐÃ GỬI,SPX 4118,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036632294138,0,ĐÃ GỬI,SPX 4138,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034894205498,0,ĐÃ GỬI,SPX 5498,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039084079188,2,HOÀN,SPX 9188,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033227130398,0,ĐÃ GỬI,SPX 0398,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030460142018,0,ĐÃ GỬI,SPX 2018,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039456412658,0,ĐÃ GỬI,SPX 2658,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037507159998,0,ĐÃ GỬI,SPX 9998,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034131314908,0,ĐÃ GỬI,SPX 4908,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN031179782168,2,HOÀN,SPX 2168,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032113681778,0,ĐÃ GỬI,SPX 1778,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030235381598,0,ĐÃ GỬI,SPX 1598,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032463855128,0,ĐÃ GỬI,SPX 5128,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033482430728,0,ĐÃ GỬI,SPX 0728,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034147991838,0,ĐÃ GỬI,SPX 1838,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032058831468,0,ĐÃ GỬI,SPX 1468,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032316496658,0,ĐÃ GỬI,SPX 6658,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033530920168,0,ĐÃ GỬI,SPX 0168,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034129633588,0,ĐÃ GỬI,SPX 3588,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034769755628,0,ĐÃ GỬI,SPX 5628,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037796055238,0,ĐÃ GỬI,SPX 5238,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033736174758,0,ĐÃ GỬI,SPX 4758,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030724780278,0,ĐÃ GỬI,SPX 0278,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033564635288,0,ĐÃ GỬI,SPX 5288,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035401470878,0,ĐÃ GỬI,SPX 0878,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035538413018,0,ĐÃ GỬI,SPX 3018,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038523268198,0,ĐÃ GỬI,SPX 8198,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038037949428,0,ĐÃ GỬI,SPX 9428,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036041051008,0,ĐÃ GỬI,SPX 1008,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032472375738,0,ĐÃ GỬI,SPX 5738,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032671429978,0,ĐÃ GỬI,SPX 9978,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032067291968,0,ĐÃ GỬI,SPX 1968,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039428191548,0,ĐÃ GỬI,SPX 1548,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039742282138,0,ĐÃ GỬI,SPX 2138,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038143615538,0,ĐÃ GỬI,SPX 5538,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039349652088,0,ĐÃ GỬI,SPX 2088,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039169128768,0,ĐÃ GỬI,SPX 8768,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035943078398,0,ĐÃ GỬI,SPX 8398,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039518294528,0,ĐÃ GỬI,SPX 4528,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032361506218,0,ĐÃ GỬI,SPX 6218,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN035898996508,0,ĐÃ GỬI,SPX 6508,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037037116758,0,ĐÃ GỬI,SPX 6758,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032817808188,0,ĐÃ GỬI,SPX 8188,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN032950212158,0,ĐÃ GỬI,SPX 2158,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034504489398,0,ĐÃ GỬI,SPX 9398,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037179779098,0,ĐÃ GỬI,SPX 9098,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038555609438,0,ĐÃ GỬI,SPX 9438,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037149500628,0,ĐÃ GỬI,SPX 0628,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039405547278,0,ĐÃ GỬI,SPX 7278,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN033899925788,0,ĐÃ GỬI,SPX 5788,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN038182337858,0,ĐÃ GỬI,SPX 7858,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036238810428,0,ĐÃ GỬI,SPX 0428,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030452068408,0,ĐÃ GỬI,SPX 8408,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN039325628028,0,ĐÃ GỬI,SPX 8028,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN030898451758,0,ĐÃ GỬI,SPX 1758,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN037274552088,0,ĐÃ GỬI,SPX 2088,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036712227258,0,ĐÃ GỬI,SPX 7258,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN036899074228,0,ĐÃ GỬI,SPX 4228,,,,,
22/08 12:00,22,8,6,SHOPEE EXPRESS,OK,SPXVN034529506548,0,ĐÃ GỬI,SPX 6548,,,,,
22/08 12:03,22,8,6,SHOPEE EXPRESS,OK,SPXVN030382516718,0,ĐÃ GỬI,SPX 6718,,,,,
22/08 12:03,22,8,6,SHOPEE EXPRESS,OK,SPXVN031230596298,0,ĐÃ GỬI,SPX 6298,,,,,
22/08 12:25,22,8,3,GIAO HÀNG NHANH,OK,G8FQW8KG,0,ĐÃ GỬI,GHN W8KG,,,,,
22/08 12:25,22,8,3,GIAO HÀNG NHANH,OK,G8FL6VU7,0,ĐÃ GỬI,GHN 6VU7,,,,,
22/08 12:25,22,8,3,GIAO HÀNG NHANH,OK,G8FL66FT,0,ĐÃ GỬI,GHN 66FT,,,,,
22/08 12:25,22,8,3,GIAO HÀNG NHANH,OK,G8FL666H,0,ĐÃ GỬI,GHN 666H,,,,,
22/08 12:25,22,8,2,JT EXPRESS,OK,JNTMP0018659745VNA,0,ĐÃ GỬI,JT 5VNA,,,,,
22/08 14:50,22,8,1,VNPOST,OK,CE610193267VN,0,ĐÃ GỬI,VNP 67VN,,,,,
22/08 14:50,22,8,3,GIAO HÀNG NHANH,OK,G8FL3YUC,0,ĐÃ GỬI,GHN 3YUC,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN034833243438,0,ĐÃ GỬI,SPX 3438,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN036983808318,0,ĐÃ GỬI,SPX 8318,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN037553022318,2,HOÀN,SPX 2318,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN036042471558,0,ĐÃ GỬI,SPX 1558,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN030665182358,0,ĐÃ GỬI,SPX 2358,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN038167651298,0,ĐÃ GỬI,SPX 1298,,,,,
22/08 14:50,22,8,6,SHOPEE EXPRESS,OK,SPXVN034094855218,0,ĐÃ GỬI,SPX 5218,NGÀY 22-8 ĐƠN: 106,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN033668569248,0,ĐÃ GỬI,SPX 9248,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN033494583328,0,ĐÃ GỬI,SPX 3328,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN035819411708,0,ĐÃ GỬI,SPX 1708,,,,,
23/08 17:20,23,8,7,VIETTEL,OK,SHOPEEVTP101689736,0,ĐÃ GỬI,VIETTEL 9736,,,,,
23/08 17:20,23,8,7,VIETTEL,OK,SHOPEEVTP101690641,0,ĐÃ GỬI,VIETTEL 0641,,,,,
23/08 17:20,23,8,3,GIAO HÀNG NHANH,OK,G8FFCXN7,0,ĐÃ GỬI,GHN CXN7,,,,,
23/08 17:20,23,8,3,GIAO HÀNG NHANH,OK,G8FFCXNF,0,ĐÃ GỬI,GHN CXNF,,,,,
23/08 17:20,23,8,3,GIAO HÀNG NHANH,OK,G8FFCXN9,0,ĐÃ GỬI,GHN CXN9,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN034549490648,0,ĐÃ GỬI,SPX 0648,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN031364605658,0,ĐÃ GỬI,SPX 5658,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN035103007908,0,ĐÃ GỬI,SPX 7908,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN030498230448,0,ĐÃ GỬI,SPX 0448,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN037826123358,0,ĐÃ GỬI,SPX 3358,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN037162464448,0,ĐÃ GỬI,SPX 4448,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN032348699748,0,ĐÃ GỬI,SPX 9748,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN034385960468,0,ĐÃ GỬI,SPX 0468,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN036724229878,0,ĐÃ GỬI,SPX 9878,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN032552601888,0,ĐÃ GỬI,SPX 1888,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN033821436228,0,ĐÃ GỬI,SPX 6228,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN032774705268,0,ĐÃ GỬI,SPX 5268,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN034613322818,0,ĐÃ GỬI,SPX 2818,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN031796506328,0,ĐÃ GỬI,SPX 6328,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN033359712448,0,ĐÃ GỬI,SPX 2448,,,,,
23/08 17:20,23,8,6,SHOPEE EXPRESS,OK,SPXVN037785009408,0,ĐÃ GỬI,SPX 9408,,,,,
